date,item_id,item_name,category,stock_sold,price,promo,item_replaced,new_item_added
2024-01-01,2,Sugar,Grocery,46,15.23,0,0,1
2024-03-24,9,Tea,Beverage,31,32.2,1,0,0
2024-02-22,5,Toothpaste,Personal Care,50,33.38,0,0,0
2024-07-18,4,Cooking Oil,Grocery,70,76.15,0,0,0
2024-02-25,7,Soap,Personal Care,69,12.93,0,0,0
2024-06-02,1,Wheat Flour,Grocery,73,45.03,0,0,0
2024-04-16,9,Tea,Beverage,70,16.45,1,0,0
2024-03-15,3,Salt,Grocery,48,89.02,1,0,0
2024-03-20,3,Salt,Grocery,40,90.56,1,0,0
2024-10-22,2,Sugar,Grocery,59,60.03,1,0,0
2024-04-06,6,Shampoo,Personal Care,63,72.47,0,0,0
2024-06-11,9,Tea,Beverage,70,25.36,1,0,0
2024-03-15,4,Cooking Oil,Grocery,54,81.1,0,0,0
2024-07-15,5,Toothpaste,Personal Care,46,81.78,1,1,0
2024-06-24,5,Toothpaste,Personal Care,45,47.63,1,0,0
2024-06-04,4,Cooking Oil,Grocery,76,41.94,1,0,0
2024-04-24,2,Sugar,Grocery,25,30.91,0,0,0
2024-10-17,8,Milk,Dairy,48,70.24,0,0,0
2024-09-28,9,Tea,Beverage,45,26.07,1,0,0
2024-04-30,6,Shampoo,Personal Care,60,20.82,0,0,0
2024-10-08,1,Wheat Flour,Grocery,51,57.18,1,0,0
2024-05-16,5,Toothpaste,Personal Care,62,96.85,1,0,0
2024-04-16,0,Rice,Grocery,47,38.7,1,1,0
2024-10-13,2,Sugar,Grocery,32,95.28,0,0,0
2024-03-07,0,Rice,Grocery,45,83.61,1,0,0
2024-10-09,6,Shampoo,Personal Care,38,34.63,0,0,0
2024-01-26,3,Salt,Grocery,23,49.37,0,0,0
2024-02-23,0,Rice,Grocery,59,19.23,1,0,0
2024-06-03,0,Rice,Grocery,79,72.74,1,0,0
2024-05-22,5,Toothpaste,Personal Care,37,55.28,1,0,0
2024-06-12,5,Toothpaste,Personal Care,75,24.46,0,0,0
2024-07-10,9,Tea,Beverage,12,94.23,1,0,0
2024-02-23,6,Shampoo,Personal Care,41,78.24,1,0,0
2024-01-13,4,Cooking Oil,Grocery,66,42.35,0,0,0
2024-09-09,5,Toothpaste,Personal Care,26,29.05,0,0,0
2024-06-16,6,Shampoo,Personal Care,55,57.83,1,0,0
2024-07-03,0,Rice,Grocery,53,19.31,1,0,0
2024-01-25,4,Cooking Oil,Grocery,26,20.22,1,0,0
2024-07-13,9,Tea,Beverage,78,60.21,1,0,0
2024-02-07,2,Sugar,Grocery,30,76.38,1,0,0
2024-07-05,8,Milk,Dairy,49,62.7,0,0,0
2024-06-01,6,Shampoo,Personal Care,55,60.71,1,0,0
2024-04-05,9,Tea,Beverage,72,85.73,0,0,0
2024-08-29,2,Sugar,Grocery,67,64.66,1,0,0
2024-08-24,5,Toothpaste,Personal Care,58,96.3,1,0,0
2024-11-19,5,Toothpaste,Personal Care,49,12.11,1,0,0
2024-10-27,5,Toothpaste,Personal Care,53,99.51,0,0,0
2024-08-25,9,Tea,Beverage,42,99.59,1,0,0
2024-05-13,2,Sugar,Grocery,42,36.1,0,0,0
2024-05-30,4,Cooking Oil,Grocery,58,29.68,0,0,0
2024-05-03,9,Tea,Beverage,46,85.93,0,0,0
2024-08-12,5,Toothpaste,Personal Care,61,93.04,0,0,0
2024-07-28,2,Sugar,Grocery,47,69.68,1,0,0
2024-05-11,1,Wheat Flour,Grocery,47,72.75,0,0,0
2024-03-25,7,Soap,Personal Care,59,43.11,1,0,0
2024-08-25,7,Soap,Personal Care,58,33.19,0,0,0
2024-10-05,9,Tea,Beverage,68,18.76,0,0,0
2024-08-14,3,Salt,Grocery,48,61.99,0,0,0
2024-07-09,3,Salt,Grocery,35,76.09,0,0,0
2024-07-30,7,Soap,Personal Care,49,98.82,0,0,0
2024-06-23,9,Tea,Beverage,62,12.32,1,0,0
2024-09-15,3,Salt,Grocery,77,98.76,0,0,0
2024-05-24,6,Shampoo,Personal Care,10,88.35,1,0,0
2024-10-06,8,Milk,Dairy,54,88.1,0,0,0
2024-01-24,9,Tea,Beverage,50,95.03,1,0,0
2024-04-28,3,Salt,Grocery,31,14.71,1,0,0
2024-01-01,6,Shampoo,Personal Care,42,26.36,0,0,1
2024-10-05,6,Shampoo,Personal Care,43,20.84,1,0,0
2024-10-11,1,Wheat Flour,Grocery,58,90.09,0,0,0
2024-01-29,8,Milk,Dairy,75,81.03,0,0,0
2024-04-20,1,Wheat Flour,Grocery,57,88.3,1,0,0
2024-06-10,3,Salt,Grocery,46,86.06,1,0,0
2024-12-04,5,Toothpaste,Personal Care,40,26.1,1,0,0
2024-11-20,8,Milk,Dairy,47,34.72,1,0,0
2024-04-15,7,Soap,Personal Care,63,81.01,1,0,0
2024-07-15,0,Rice,Grocery,44,40.18,1,0,0
2024-08-06,0,Rice,Grocery,33,78.38,0,0,0
2024-11-28,3,Salt,Grocery,44,43.15,1,0,0
2024-04-11,3,Salt,Grocery,75,16.38,0,0,0
2024-08-01,5,Toothpaste,Personal Care,69,95.99,1,0,1
2024-03-03,1,Wheat Flour,Grocery,67,21.78,1,0,0
2024-08-30,1,Wheat Flour,Grocery,27,21.31,0,0,0
2024-02-26,1,Wheat Flour,Grocery,77,54.24,1,0,0
2024-03-02,4,Cooking Oil,Grocery,49,32.25,1,0,0
2024-07-15,3,Salt,Grocery,59,45.38,0,0,0
2024-07-29,5,Toothpaste,Personal Care,57,16.08,0,0,0
2024-06-02,6,Shampoo,Personal Care,59,63.38,0,0,0
2024-10-05,5,Toothpaste,Personal Care,17,69.71,1,0,0
2024-06-13,7,Soap,Personal Care,69,31.1,0,0,0
2024-10-16,1,Wheat Flour,Grocery,41,36.9,1,0,0
2024-01-18,9,Tea,Beverage,41,82.62,1,0,0
2024-05-07,9,Tea,Beverage,49,26.75,1,0,0
2024-01-23,3,Salt,Grocery,37,26.93,0,0,0
2024-12-17,7,Soap,Personal Care,64,14.44,0,1,0
2024-08-08,7,Soap,Personal Care,53,50.21,1,0,0
2024-05-09,6,Shampoo,Personal Care,24,39.28,1,0,0
2024-06-04,1,Wheat Flour,Grocery,58,46.17,1,0,0
2024-01-27,0,Rice,Grocery,18,67.01,0,0,0
2024-01-19,5,Toothpaste,Personal Care,62,91.23,1,0,0
2024-03-27,3,Salt,Grocery,49,40.08,1,0,0
2024-08-23,6,Shampoo,Personal Care,43,80.52,0,0,0
2024-11-19,8,Milk,Dairy,58,61.33,1,0,0
2024-09-23,5,Toothpaste,Personal Care,51,84.04,1,0,0
2024-06-14,2,Sugar,Grocery,63,95.24,0,0,0
2024-05-21,5,Toothpaste,Personal Care,55,71.66,0,0,0
2024-11-27,0,Rice,Grocery,40,35.16,0,0,0
2024-11-30,2,Sugar,Grocery,60,85.32,1,0,0
2024-11-16,1,Wheat Flour,Grocery,60,93.0,1,0,0
2024-02-23,7,Soap,Personal Care,55,12.21,1,0,0
2024-08-04,3,Salt,Grocery,39,67.85,1,0,0
2024-11-03,4,Cooking Oil,Grocery,55,28.05,1,0,0
2024-05-04,5,Toothpaste,Personal Care,40,27.11,1,0,0
2024-08-19,7,Soap,Personal Care,44,15.26,0,0,0
2024-01-24,1,Wheat Flour,Grocery,77,87.95,1,0,0
2024-12-01,5,Toothpaste,Personal Care,67,45.43,1,0,0
2024-02-28,4,Cooking Oil,Grocery,50,73.82,1,0,0
2024-05-08,4,Cooking Oil,Grocery,68,79.4,0,0,0
2024-03-26,7,Soap,Personal Care,88,15.84,1,0,0
2024-10-12,4,Cooking Oil,Grocery,31,56.09,1,0,0
2024-09-14,1,Wheat Flour,Grocery,75,19.67,0,0,0
2024-02-26,5,Toothpaste,Personal Care,21,16.52,1,0,0
2024-06-08,4,Cooking Oil,Grocery,45,27.56,1,0,0
2024-09-10,4,Cooking Oil,Grocery,35,60.81,0,0,0
2024-09-09,6,Shampoo,Personal Care,56,55.06,1,0,0
2024-09-17,5,Toothpaste,Personal Care,42,10.78,0,0,0
2024-06-11,0,Rice,Grocery,18,18.44,0,0,0
2024-11-24,4,Cooking Oil,Grocery,31,98.84,1,0,0
2024-03-08,6,Shampoo,Personal Care,61,31.91,1,0,0
2024-05-08,0,Rice,Grocery,63,28.64,1,0,0
2024-02-10,4,Cooking Oil,Grocery,58,11.17,1,0,0
2024-09-27,9,Tea,Beverage,49,33.24,0,0,0
2024-05-05,8,Milk,Dairy,81,20.67,0,0,0
2024-04-02,1,Wheat Flour,Grocery,74,89.0,0,0,0
2024-03-29,8,Milk,Dairy,48,33.55,1,0,0
2024-04-28,2,Sugar,Grocery,41,43.28,1,0,0
2024-12-04,8,Milk,Dairy,67,97.41,1,0,0
2024-08-08,5,Toothpaste,Personal Care,58,90.82,1,0,0
2024-06-04,6,Shampoo,Personal Care,48,17.61,0,0,0
2024-01-23,1,Wheat Flour,Grocery,38,91.1,0,0,0
2024-02-25,8,Milk,Dairy,52,81.69,0,0,0
2024-07-14,8,Milk,Dairy,67,46.97,1,0,0
2024-05-12,7,Soap,Personal Care,50,55.43,1,0,0
2024-04-08,1,Wheat Flour,Grocery,43,91.97,1,0,0
2024-09-02,6,Shampoo,Personal Care,42,67.51,0,0,0
2024-03-11,2,Sugar,Grocery,59,29.51,0,0,0
2024-03-04,1,Wheat Flour,Grocery,81,82.51,1,0,0
2024-12-23,2,Sugar,Grocery,43,81.49,1,0,0
2024-10-17,1,Wheat Flour,Grocery,56,30.96,1,0,0
2024-05-28,1,Wheat Flour,Grocery,60,15.98,1,0,0
2024-04-17,7,Soap,Personal Care,50,13.51,0,0,0
2024-12-13,7,Soap,Personal Care,40,87.11,0,0,0
2024-08-21,1,Wheat Flour,Grocery,74,87.79,0,0,0
2024-08-26,1,Wheat Flour,Grocery,22,46.51,0,0,0
2024-07-19,0,Rice,Grocery,22,76.11,1,0,0
2024-09-11,9,Tea,Beverage,66,58.35,0,0,0
2024-06-02,7,Soap,Personal Care,63,14.8,0,0,0
2024-02-27,8,Milk,Dairy,34,61.08,1,0,0
2024-02-02,4,Cooking Oil,Grocery,51,61.7,1,0,0
2024-07-17,6,Shampoo,Personal Care,22,63.44,1,0,0
2024-04-03,1,Wheat Flour,Grocery,66,45.64,1,0,0
2024-09-12,2,Sugar,Grocery,49,90.19,1,0,0
2024-02-15,9,Tea,Beverage,65,97.4,1,0,0
2024-04-23,8,Milk,Dairy,21,16.92,1,0,0
2024-06-15,5,Toothpaste,Personal Care,32,97.13,1,0,0
2024-02-22,6,Shampoo,Personal Care,59,80.19,1,0,0
2024-08-22,9,Tea,Beverage,54,90.2,1,0,0
2024-09-15,2,Sugar,Grocery,32,24.99,0,0,0
2024-12-07,1,Wheat Flour,Grocery,65,40.81,0,0,0
2024-04-08,7,Soap,Personal Care,77,31.77,1,0,0
2024-09-24,0,Rice,Grocery,32,68.34,0,0,0
2024-03-13,4,Cooking Oil,Grocery,52,18.7,1,0,0
2024-10-21,8,Milk,Dairy,76,20.19,1,0,0
2024-12-22,3,Salt,Grocery,59,79.5,1,0,0
2024-07-28,0,Rice,Grocery,98,22.45,1,0,0
2024-04-25,3,Salt,Grocery,42,74.26,0,0,0
2024-02-28,9,Tea,Beverage,52,67.92,0,0,0
2024-03-25,0,Rice,Grocery,46,82.01,0,0,0
2024-06-30,1,Wheat Flour,Grocery,42,30.36,0,0,0
2024-02-14,7,Soap,Personal Care,41,72.52,1,0,0
2024-06-28,1,Wheat Flour,Grocery,57,84.19,1,0,0
2024-09-20,3,Salt,Grocery,74,17.58,0,0,0
2024-01-20,9,Tea,Beverage,41,19.1,0,0,0
2024-03-01,2,Sugar,Grocery,42,41.13,1,1,0
2024-01-02,2,Sugar,Grocery,71,27.97,1,0,0
2024-12-19,7,Soap,Personal Care,57,13.47,1,0,0
2024-04-04,4,Cooking Oil,Grocery,67,74.74,1,0,0
2024-08-04,8,Milk,Dairy,69,12.28,0,0,0
2024-03-22,8,Milk,Dairy,34,49.55,0,0,0
2024-09-30,1,Wheat Flour,Grocery,38,78.07,1,0,0
2024-08-21,3,Salt,Grocery,10,97.0,1,0,0
2024-06-25,0,Rice,Grocery,57,93.38,0,1,0
2024-03-28,5,Toothpaste,Personal Care,73,42.6,1,0,0
2024-03-20,8,Milk,Dairy,44,16.41,0,0,0
2024-04-01,6,Shampoo,Personal Care,47,14.68,1,0,0
2024-07-06,9,Tea,Beverage,47,60.08,1,0,0
2024-03-25,8,Milk,Dairy,36,37.5,1,0,0
2024-05-11,5,Toothpaste,Personal Care,56,82.64,1,0,0
2024-04-28,8,Milk,Dairy,60,64.7,1,0,0
2024-07-20,1,Wheat Flour,Grocery,69,92.17,1,0,0
2024-02-20,8,Milk,Dairy,42,86.61,0,0,0
2024-01-05,3,Salt,Grocery,40,60.51,1,0,0
2024-06-05,8,Milk,Dairy,47,34.17,1,0,0
2024-10-24,1,Wheat Flour,Grocery,56,77.0,1,0,0
2024-03-28,3,Salt,Grocery,35,44.54,0,0,0
2024-01-12,6,Shampoo,Personal Care,37,86.6,1,0,0
2024-02-25,9,Tea,Beverage,60,53.34,1,0,0
2024-05-07,3,Salt,Grocery,26,78.29,1,0,0
2024-07-29,7,Soap,Personal Care,52,20.72,0,0,0
2024-08-29,1,Wheat Flour,Grocery,55,61.89,0,0,0
2024-05-24,7,Soap,Personal Care,50,66.83,0,0,0
2024-11-26,0,Rice,Grocery,36,17.73,0,0,0
2024-10-05,1,Wheat Flour,Grocery,42,17.75,1,0,0
2024-08-01,3,Salt,Grocery,41,67.14,1,0,1
2024-08-26,2,Sugar,Grocery,49,64.29,1,0,0
2024-03-11,3,Salt,Grocery,56,18.61,1,0,0
2024-06-11,6,Shampoo,Personal Care,8,63.72,0,0,0
2024-04-07,2,Sugar,Grocery,59,33.43,1,0,0
2024-12-08,6,Shampoo,Personal Care,29,14.42,1,0,0
2024-05-03,7,Soap,Personal Care,73,24.92,0,0,0
2024-02-18,0,Rice,Grocery,34,13.79,0,0,0
2024-04-05,2,Sugar,Grocery,69,40.17,0,1,0
2024-08-02,9,Tea,Beverage,51,47.22,0,0,0
2024-06-29,1,Wheat Flour,Grocery,21,28.14,1,0,0
2024-08-16,0,Rice,Grocery,56,61.81,1,0,0
2024-05-17,1,Wheat Flour,Grocery,55,62.88,1,0,0
2024-04-07,6,Shampoo,Personal Care,66,59.2,0,0,0
2024-12-28,5,Toothpaste,Personal Care,57,44.65,1,0,0
2024-05-15,5,Toothpaste,Personal Care,36,73.41,0,0,0
2024-04-07,9,Tea,Beverage,48,92.63,1,0,0
2024-11-14,9,Tea,Beverage,23,46.98,1,0,0
2024-09-07,2,Sugar,Grocery,57,26.79,1,0,0
2024-04-19,7,Soap,Personal Care,79,28.12,0,0,0
2024-04-27,9,Tea,Beverage,68,42.4,1,0,0
2024-04-11,8,Milk,Dairy,28,64.97,0,1,0
2024-02-05,2,Sugar,Grocery,56,32.66,1,0,0
2024-08-22,3,Salt,Grocery,61,21.62,1,0,0
2024-06-19,5,Toothpaste,Personal Care,7,29.91,1,0,0
2024-12-18,8,Milk,Dairy,70,91.11,0,0,0
2024-10-30,4,Cooking Oil,Grocery,33,31.2,0,0,0
2024-02-25,0,Rice,Grocery,46,29.18,1,0,0
2024-01-11,0,Rice,Grocery,64,69.19,1,0,0
2024-10-19,6,Shampoo,Personal Care,53,92.8,0,0,0
2024-09-08,4,Cooking Oil,Grocery,62,96.65,1,0,0
2024-07-26,5,Toothpaste,Personal Care,53,84.58,1,0,0
2024-05-12,9,Tea,Beverage,56,82.0,0,0,0
2024-04-04,9,Tea,Beverage,69,38.29,0,0,0
2024-12-30,5,Toothpaste,Personal Care,30,43.95,1,0,0
2024-04-01,0,Rice,Grocery,33,24.92,0,0,0
2024-03-31,6,Shampoo,Personal Care,34,87.41,1,0,0
2024-06-06,8,Milk,Dairy,58,23.22,1,0,0
2024-02-03,2,Sugar,Grocery,19,51.64,0,0,0
2024-07-25,7,Soap,Personal Care,63,32.71,1,0,0
2024-11-17,0,Rice,Grocery,41,44.48,1,0,0
2024-05-30,8,Milk,Dairy,39,17.95,1,0,0
2024-08-07,4,Cooking Oil,Grocery,70,82.46,0,0,0
2024-09-28,5,Toothpaste,Personal Care,37,86.73,0,0,0
2024-07-06,2,Sugar,Grocery,66,13.74,0,0,0
2024-06-09,9,Tea,Beverage,41,35.71,1,0,0
2024-06-05,6,Shampoo,Personal Care,46,16.39,0,0,0
2024-01-06,4,Cooking Oil,Grocery,51,82.67,1,0,0
2024-04-25,8,Milk,Dairy,39,66.66,1,0,0
2024-06-09,2,Sugar,Grocery,78,54.07,1,0,0
2024-02-02,1,Wheat Flour,Grocery,46,96.85,0,0,0
2024-10-30,6,Shampoo,Personal Care,56,53.4,1,0,0
2024-11-08,6,Shampoo,Personal Care,47,13.61,0,1,0
2024-01-18,4,Cooking Oil,Grocery,41,20.63,0,0,0
2024-01-03,5,Toothpaste,Personal Care,52,27.64,1,0,0
2024-06-05,3,Salt,Grocery,62,51.85,1,0,0
2024-07-28,3,Salt,Grocery,48,63.58,0,0,0
2024-01-21,9,Tea,Beverage,47,54.34,1,0,0
2024-02-23,4,Cooking Oil,Grocery,51,41.13,0,0,0
2024-03-19,2,Sugar,Grocery,67,18.83,1,0,0
2024-06-05,4,Cooking Oil,Grocery,42,97.78,0,0,0
2024-02-22,1,Wheat Flour,Grocery,52,76.92,1,0,0
2024-07-18,7,Soap,Personal Care,49,47.72,1,0,0
2024-01-27,3,Salt,Grocery,35,41.11,0,0,0
2024-12-02,6,Shampoo,Personal Care,55,55.03,0,0,0
2024-11-23,7,Soap,Personal Care,52,43.59,1,0,0
2024-11-12,2,Sugar,Grocery,51,33.55,0,0,0
2024-10-24,0,Rice,Grocery,54,39.88,1,0,0
2024-07-11,5,Toothpaste,Personal Care,47,91.22,1,0,0
2024-04-15,8,Milk,Dairy,70,84.02,0,0,0
2024-10-02,3,Salt,Grocery,34,28.91,1,0,0
2024-04-23,2,Sugar,Grocery,55,17.97,1,0,0
2024-12-18,3,Salt,Grocery,57,79.23,0,0,0
2024-09-09,1,Wheat Flour,Grocery,61,38.27,1,0,0
2024-07-10,0,Rice,Grocery,48,48.95,1,0,0
2024-07-09,7,Soap,Personal Care,41,17.14,0,0,0
2024-01-14,1,Wheat Flour,Grocery,59,40.42,0,0,0
2024-01-26,2,Sugar,Grocery,65,45.3,0,0,0
2024-06-30,6,Shampoo,Personal Care,37,53.07,1,0,0
2024-08-08,9,Tea,Beverage,44,13.53,0,0,0
2024-04-16,7,Soap,Personal Care,61,12.29,0,0,0
2024-06-21,1,Wheat Flour,Grocery,44,65.06,0,0,0
2024-10-25,1,Wheat Flour,Grocery,59,82.29,0,0,0
2024-07-28,1,Wheat Flour,Grocery,84,98.45,1,0,0
2024-11-01,0,Rice,Grocery,28,91.86,0,0,0
2024-12-21,7,Soap,Personal Care,66,93.03,0,0,0
2024-08-17,7,Soap,Personal Care,21,13.1,1,0,0
2024-09-18,9,Tea,Beverage,7,92.51,0,0,0
2024-04-12,4,Cooking Oil,Grocery,21,93.86,0,0,0
2024-06-22,4,Cooking Oil,Grocery,53,70.97,1,0,0
2024-12-30,4,Cooking Oil,Grocery,44,94.33,0,0,0
2024-11-07,6,Shampoo,Personal Care,57,41.56,1,0,0
2024-04-24,3,Salt,Grocery,38,35.29,0,0,0
2024-01-10,7,Soap,Personal Care,57,30.18,1,0,0
2024-11-23,5,Toothpaste,Personal Care,46,50.85,1,0,0
2024-09-07,4,Cooking Oil,Grocery,67,11.57,1,0,0
2024-04-13,6,Shampoo,Personal Care,74,20.3,1,0,0
2024-08-05,9,Tea,Beverage,52,92.48,0,0,0
2024-05-15,6,Shampoo,Personal Care,22,45.79,1,0,0
2024-12-12,9,Tea,Beverage,36,21.07,1,0,0
2024-12-27,8,Milk,Dairy,55,68.04,1,0,0
2024-01-09,9,Tea,Beverage,61,41.43,0,0,0
2024-01-12,0,Rice,Grocery,33,94.64,0,0,0
2024-09-01,2,Sugar,Grocery,19,62.14,1,0,0
2024-11-08,1,Wheat Flour,Grocery,40,87.91,1,0,0
2024-09-09,2,Sugar,Grocery,32,74.1,1,0,0
2024-05-21,7,Soap,Personal Care,40,32.5,0,1,0
2024-10-16,8,Milk,Dairy,52,86.91,1,0,0
2024-12-14,9,Tea,Beverage,69,11.23,1,0,0
2024-12-12,6,Shampoo,Personal Care,78,75.44,1,0,0
2024-12-24,0,Rice,Grocery,43,40.27,0,0,0
2024-05-06,0,Rice,Grocery,61,99.39,1,0,0
2024-12-22,2,Sugar,Grocery,31,70.94,1,0,0
2024-09-29,5,Toothpaste,Personal Care,34,99.02,0,0,0
2024-09-03,4,Cooking Oil,Grocery,52,66.34,0,0,0
2024-11-04,2,Sugar,Grocery,75,72.83,0,0,0
2024-08-03,8,Milk,Dairy,65,42.04,1,0,0
2024-11-12,5,Toothpaste,Personal Care,64,92.65,1,0,0
2024-08-20,2,Sugar,Grocery,54,69.83,1,0,0
2024-04-06,7,Soap,Personal Care,29,56.14,1,0,0
2024-08-15,8,Milk,Dairy,48,64.29,0,0,0
2024-07-13,5,Toothpaste,Personal Care,80,85.52,1,0,0
2024-10-14,5,Toothpaste,Personal Care,39,27.21,1,0,0
2024-04-21,2,Sugar,Grocery,65,98.27,1,0,0
2024-04-08,8,Milk,Dairy,49,37.11,0,0,0
2024-01-10,5,Toothpaste,Personal Care,39,24.47,0,0,0
2024-11-06,6,Shampoo,Personal Care,17,77.38,1,0,0
2024-11-11,8,Milk,Dairy,38,42.11,1,0,0
2024-09-18,1,Wheat Flour,Grocery,61,62.96,1,0,0
2024-07-09,6,Shampoo,Personal Care,66,58.63,1,0,0
2024-10-08,8,Milk,Dairy,48,52.0,0,0,0
2024-05-26,4,Cooking Oil,Grocery,37,44.9,1,0,0
2024-01-22,9,Tea,Beverage,57,72.62,1,0,0
2024-04-23,0,Rice,Grocery,62,69.27,0,0,0
2024-01-06,9,Tea,Beverage,53,55.97,1,0,0
2024-02-08,4,Cooking Oil,Grocery,52,28.46,1,0,0
2024-09-11,8,Milk,Dairy,42,69.02,0,0,0
2024-09-30,3,Salt,Grocery,51,19.21,1,0,0
2024-12-28,7,Soap,Personal Care,43,21.4,0,0,0
2024-07-26,4,Cooking Oil,Grocery,87,51.48,0,0,0
2024-09-02,7,Soap,Personal Care,50,17.33,0,0,0
2024-06-16,5,Toothpaste,Personal Care,34,84.79,1,0,0
2024-11-06,0,Rice,Grocery,52,36.83,1,0,0
2024-06-09,7,Soap,Personal Care,33,35.08,0,0,0
2024-02-16,1,Wheat Flour,Grocery,60,86.01,1,0,0
2024-08-24,1,Wheat Flour,Grocery,42,90.45,1,0,0
2024-06-28,3,Salt,Grocery,45,42.44,0,0,0
2024-09-25,8,Milk,Dairy,60,21.41,0,0,0
2024-07-16,2,Sugar,Grocery,54,26.28,1,0,0
2024-12-08,1,Wheat Flour,Grocery,42,89.3,1,0,0
2024-09-21,6,Shampoo,Personal Care,48,40.47,1,0,0
2024-03-06,9,Tea,Beverage,31,78.61,1,0,0
2024-12-19,4,Cooking Oil,Grocery,40,90.44,1,0,0
2024-03-10,5,Toothpaste,Personal Care,40,46.99,0,0,0
2024-01-11,4,Cooking Oil,Grocery,48,90.28,0,0,0
2024-11-24,6,Shampoo,Personal Care,33,18.53,1,0,0
2024-02-09,8,Milk,Dairy,42,68.75,1,0,0
2024-02-01,9,Tea,Beverage,71,47.07,1,0,0
2024-05-04,0,Rice,Grocery,43,96.46,0,0,0
2024-12-11,9,Tea,Beverage,41,56.64,1,0,0
2024-08-25,5,Toothpaste,Personal Care,22,10.56,1,1,0
2024-06-30,4,Cooking Oil,Grocery,54,86.45,0,0,0
2024-10-28,5,Toothpaste,Personal Care,61,88.3,0,0,0
2024-06-30,7,Soap,Personal Care,68,93.6,1,0,0
2024-05-31,8,Milk,Dairy,61,87.22,1,0,0
2024-11-22,9,Tea,Beverage,12,94.66,1,0,0
2024-05-19,7,Soap,Personal Care,50,92.87,0,0,0
2024-06-03,4,Cooking Oil,Grocery,58,50.97,0,0,0
2024-05-01,6,Shampoo,Personal Care,48,77.27,0,0,0
2024-08-09,2,Sugar,Grocery,60,75.81,1,0,0
2024-02-03,0,Rice,Grocery,63,45.32,1,0,0
2024-06-27,6,Shampoo,Personal Care,30,89.75,1,0,0
2024-03-22,2,Sugar,Grocery,40,98.2,1,0,0
2024-07-16,8,Milk,Dairy,38,47.42,0,0,0
2024-06-18,4,Cooking Oil,Grocery,21,14.53,0,0,0
2024-03-02,3,Salt,Grocery,53,31.38,1,0,0
2024-05-08,2,Sugar,Grocery,10,82.98,1,0,0
2024-03-13,2,Sugar,Grocery,58,25.78,0,0,0
2024-11-13,0,Rice,Grocery,65,46.9,1,0,0
2024-06-20,0,Rice,Grocery,52,57.84,0,0,0
2024-07-25,2,Sugar,Grocery,67,77.66,1,0,0
2024-07-05,0,Rice,Grocery,55,21.55,1,0,0
2024-10-11,9,Tea,Beverage,66,35.01,1,0,0
2024-02-10,6,Shampoo,Personal Care,54,47.93,1,0,0
2024-05-13,4,Cooking Oil,Grocery,65,32.54,1,0,0
2024-07-30,0,Rice,Grocery,41,13.2,1,0,0
2024-02-26,0,Rice,Grocery,39,28.05,1,0,0
2024-05-30,2,Sugar,Grocery,52,39.21,1,0,0
2024-12-07,6,Shampoo,Personal Care,50,65.34,0,0,0
2024-09-22,9,Tea,Beverage,58,86.51,0,0,0
2024-11-25,7,Soap,Personal Care,32,50.2,0,0,0
2024-02-29,3,Salt,Grocery,42,29.73,0,0,0
2024-03-07,7,Soap,Personal Care,30,16.59,0,0,0
2024-08-13,9,Tea,Beverage,52,14.75,0,0,0
2024-09-07,0,Rice,Grocery,20,59.18,0,0,0
2024-12-21,4,Cooking Oil,Grocery,44,28.86,1,0,0
2024-10-07,4,Cooking Oil,Grocery,40,75.21,0,0,0
2024-06-22,3,Salt,Grocery,60,46.29,0,0,0
2024-11-08,4,Cooking Oil,Grocery,69,96.36,0,0,0
2024-01-25,1,Wheat Flour,Grocery,59,21.62,1,0,0
2024-07-21,9,Tea,Beverage,46,29.86,1,0,0
2024-02-21,3,Salt,Grocery,77,89.08,1,0,0
2024-05-07,8,Milk,Dairy,28,63.2,1,0,0
2024-12-05,3,Salt,Grocery,52,49.64,0,0,0
2024-04-08,9,Tea,Beverage,45,63.85,0,0,0
2024-06-01,5,Toothpaste,Personal Care,69,13.5,1,0,1
2024-06-06,6,Shampoo,Personal Care,38,70.66,0,0,0
2024-02-03,5,Toothpaste,Personal Care,75,90.96,1,0,0
2024-10-04,9,Tea,Beverage,54,64.6,0,0,0
2024-07-21,4,Cooking Oil,Grocery,84,69.67,1,0,0
2024-12-17,5,Toothpaste,Personal Care,44,54.3,0,0,0
2024-10-28,8,Milk,Dairy,45,99.04,1,0,0
2024-09-26,2,Sugar,Grocery,65,19.52,1,0,0
2024-08-12,4,Cooking Oil,Grocery,20,93.96,0,0,0
2024-12-10,6,Shampoo,Personal Care,57,21.54,1,0,0
2024-07-15,1,Wheat Flour,Grocery,49,25.94,1,0,0
2024-03-05,6,Shampoo,Personal Care,63,95.02,1,0,0
2024-10-19,2,Sugar,Grocery,43,72.73,0,0,0
2024-06-08,2,Sugar,Grocery,55,85.61,1,0,0
2024-12-06,8,Milk,Dairy,50,42.18,0,0,0
2024-07-18,2,Sugar,Grocery,54,33.5,0,0,0
2024-02-01,8,Milk,Dairy,57,52.44,0,0,0
2024-01-06,1,Wheat Flour,Grocery,42,82.73,1,0,0
2024-12-22,9,Tea,Beverage,28,30.49,0,0,0
2024-09-23,4,Cooking Oil,Grocery,60,69.94,0,0,0
2024-01-10,2,Sugar,Grocery,39,24.55,0,0,0
2024-05-29,4,Cooking Oil,Grocery,37,38.24,1,0,0
